QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,EXPIRE_STRUCTURE
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-16,1618603200,15.0,0.5459,0.00417,3.30608,-1.22327,0.92763, 0.114570, 280.000000,43.1, 120 x 85,42.81,43.7,4010.0,34.19,34.8, 222 x 77,36.0,-0.45477,0.00404,3.30709,-1.2614,-0.78403, 0.118140, 154.000000,9.9,0.002,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-16,1618603200,15.0,0.52602,0.0042,3.32093,-1.2186,0.89259, 0.113610, 192.000000,39.85, 75 x 45,39.8,40.8,4015.0,36.1,36.81, 172 x 270,39.53,-0.47434,0.00407,3.32119,-1.2536,-0.81743, 0.116490, 253.000000,4.9,0.001,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-16,1618603200,15.0,0.50454,0.00425,3.3282,-1.19941,0.85724, 0.111240, 436.000000,37.08, 279 x 193,36.71,37.49,4020.0,38.2,39.1, 75 x 75,44.0,-0.49542,0.00415,3.32737,-1.24777,-0.85042, 0.116130, 129.000000,0.1,0.0,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-16,1618603200,15.0,0.48325,0.00434,3.32539,-1.19356,0.82128, 0.110730, 470.000000,31.8, 300 x 200,34.2,34.91,4025.0,40.59,41.3, 45 x 181,48.65,-0.51647,0.00418,3.32556,-1.23761,-0.88333, 0.114720, 73.000000,5.1,0.001,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-16,1618603200,15.0,0.46146,0.00434,3.31195,-1.17492,0.78411, 0.109580, 423.000000,29.6, 225 x 75,31.5,32.09,4030.0,43.19,44.11, 165 x 165,45.0,-0.53705,0.00413,3.31377,-1.23295,-0.91649, 0.114820, 5.000000,10.1,0.003,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-19,1618862400,18.0,0.54253,0.00373,3.61069,-1.1358,1.09451, 0.116710, 65.000000,45.31, 116 x 97,45.5,49.2,4010.0,38.91,39.4, 8 x 8,41.22,-0.45822,0.00359,3.61238,-1.18337,-0.94286, 0.120740, 127.000000,9.9,0.002,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-19,1618862400,18.0,0.52394,0.00375,3.62517,-1.13888,1.0574, 0.115710, 22.000000,42.36, 17 x 16,44.2,45.1,4015.0,39.31,42.5, 104 x 46,48.59,-0.47658,0.00364,3.62483,-1.17062,-0.97759, 0.119370, 5.000000,4.9,0.001,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-19,1618862400,18.0,0.50506,0.00383,3.63099,-1.12861,1.01987, 0.114610, 28.000000,39.75, 8 x 29,41.4,41.89,4020.0,42.8,43.8, 1 x 5,45.57,-0.49424,0.00375,3.63082,-1.1713,-1.01338, 0.119670, 22.000000,0.1,0.0,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-19,1618862400,18.0,0.48548,0.00381,3.62937,-1.12044,0.98106, 0.114460, 504.000000,34.68, 8 x 42,38.71,39.29,4025.0,45.19,45.8, 16 x 16,52.8,-0.5129,0.00365,3.62942,-1.15989,-1.04817, 0.118470, 6.000000,5.1,0.001,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-19,1618862400,18.0,0.46569,0.00392,3.61859,-1.09007,0.94138, 0.111410, 452.000000,32.78, 93 x 19,34.2,37.09,4030.0,47.4,48.41, 1 x 1,53.22,-0.53226,0.00376,3.61946,-1.14913,-1.08347, 0.117530, 25.000000,10.1,0.003,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-21,1619035200,20.0,0.54028,0.00338,3.80129,-1.12617,1.20247, 0.121480, 53.000000,46.92, 1 x 16,51.1,51.8,4010.0,41.8,44.19, 4 x 6,46.49,-0.46096,0.00327,3.80203,-1.16255,-1.04997, 0.125220, 22.000000,9.9,0.002,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-21,1619035200,20.0,0.52277,0.00351,3.8143,-1.1154,1.16544, 0.119210, 20.000000,42.93, 1 x 1,47.69,48.8,4015.0,44.41,45.0, 8 x 37,51.8,-0.47756,0.00338,3.81402,-1.14941,-1.08574, 0.123350, 1.000000,4.9,0.001,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-21,1619035200,20.0,0.50591,0.00354,3.82013,-1.10274,1.12743, 0.118450, 32.000000,39.85, 37 x 8,44.79,45.4,4020.0,46.59,47.39, 16 x 16,67.95,-0.49403,0.00344,3.81979,-1.14716,-1.12194, 0.123340, 0.000000,0.1,0.0,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-21,1619035200,20.0,0.48804,0.00354,3.81885,-1.08997,1.08852, 0.117240, 15.000000,40.39, 1 x 1,41.4,43.01,4025.0,48.6,49.41, 16 x 16,113.65,-0.51139,0.00342,3.81927,-1.13217,-1.15814, 0.121830, 1.000000,5.1,0.001,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-21,1619035200,20.0,0.47007,0.0036,3.8094,-1.08517,1.0497, 0.117110, 38.000000,35.21, 34 x 39,39.4,40.19,4030.0,50.8,51.7, 17 x 17,0.0,-0.52896,0.00349,3.81024,-1.11921,-1.19426, 0.120020, ,10.1,0.003,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-21,1619035200,20.0,0.45195,0.00361,3.79276,-1.07541,1.00948, 0.116070, 16.000000,34.73, 10 x 10,37.09,37.6,4035.0,53.6,54.31, 16 x 16,0.0,-0.5456,0.00342,3.79528,-1.1137,-1.22975, 0.120100, ,15.1,0.004,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-23,1619208000,22.0,0.53816,0.00318,3.98246,-1.10108,1.31207, 0.124190, 275.000000,52.79, 1 x 1,54.21,55.4,4010.0,46.3,46.9, 50 x 7,50.32,-0.46271,0.00306,3.98299,-1.13938,-1.15773, 0.129040, 605.000000,9.9,0.002,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-23,1619208000,22.0,0.52262,0.00318,3.99451,-1.09441,1.27427, 0.122760, 125.000000,50.0, 1 x 1,51.21,52.3,4015.0,48.31,48.9, 8 x 7,50.4,-0.47764,0.00314,3.9942,-1.13325,-1.19366, 0.127620, 95.000000,4.9,0.001,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-23,1619208000,22.0,0.50641,0.00327,4.00009,-1.08057,1.23535, 0.121250, 152.000000,46.52, 15 x 7,48.3,48.8,4020.0,50.01,50.8, 17 x 16,50.3,-0.49354,0.00321,4.00019,-1.1209,-1.23055, 0.126080, 77.000000,0.1,0.0,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-23,1619208000,22.0,0.48933,0.00325,3.99963,-1.07969,1.19555, 0.121390, 417.000000,44.19, 7 x 41,45.79,46.4,4025.0,52.4,53.4, 16 x 16,61.29,-0.5099,0.00314,3.99908,-1.11818,-1.26773, 0.126260, 37.000000,5.1,0.001,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-23,1619208000,22.0,0.47306,0.00335,3.9915,-1.05925,1.15561, 0.118810, 47.000000,42.18, 1 x 7,42.81,43.1,4030.0,54.7,55.71, 1 x 1,63.69,-0.52594,0.0032,3.99231,-1.10777,-1.30434, 0.124720, 30.000000,10.1,0.003,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-23,1619208000,22.0,0.45594,0.00338,3.97581,-1.04695,1.11476, 0.118600, 30.000000,38.15, 10 x 7,40.11,40.5,4035.0,57.1,57.8, 16 x 16,64.8,-0.54199,0.00322,3.97883,-1.09362,-1.34167, 0.123790, 12.000000,15.1,0.004,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-26,1619467200,25.0,0.53688,0.00299,4.2389,-1.03048,1.47867, 0.123710, 5.000000,52.17, 1 x 1,57.2,58.4,4010.0,45.4,53.5, 31 x 39,56.5,-0.46359,0.00293,4.23883,-1.06134,-1.31523, 0.127630, 19.000000,9.9,0.002,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-26,1619467200,25.0,0.52216,0.00302,4.25031,-1.02286,1.43905, 0.122840, ,0.0, 1 x 1,54.1,55.31,4015.0,47.8,55.91, 31 x 31,56.86,-0.47878,0.00292,4.25063,-1.06385,-1.354, 0.127900, 1.000000,4.9,0.001,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-26,1619467200,25.0,0.50681,0.00304,4.25607,-1.02905,1.3969, 0.123540, 5.000000,50.85, 1 x 30,51.2,53.6,4020.0,53.21,54.0, 1 x 32,59.16,-0.49311,0.00301,4.2557,-1.05123,-1.39294, 0.126210, 40.000000,0.1,0.0,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-26,1619467200,25.0,0.49112,0.00315,4.25543,-1.00526,1.35574, 0.120540, 33.000000,46.97, 9 x 41,48.39,49.2,4025.0,55.3,56.31, 1 x 1,67.22,-0.50821,0.00298,4.25519,-1.04314,-1.43271, 0.124910, 5.000000,5.1,0.001,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-26,1619467200,25.0,0.47361,0.00319,4.24783,-0.96835,1.31108, 0.116210, 363.000000,42.33, 5 x 30,40.7,48.6,4030.0,57.5,58.6, 10 x 1,67.3,-0.52333,0.00299,4.24884,-1.0334,-1.47229, 0.123950, 1.000000,10.1,0.003,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-26,1619467200,25.0,0.46015,0.00307,4.23514,-1.00461,1.27164, 0.120630, 2.000000,41.95, 6 x 31,42.29,46.49,4035.0,59.89,60.99, 1 x 10,70.0,-0.53876,0.003,4.23589,-1.0242,-1.51147, 0.123460, 1.000000,15.1,0.004,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-28,1619640000,27.0,0.54839,0.00274,4.38627,-1.03393,1.6253, 0.129240, 1.000000,57.33, 16 x 16,64.51,65.4,4005.0,51.6,52.2, 20 x 7,54.58,-0.45251,0.00271,4.38746,-1.06833,-1.38527, 0.134360, 41.000000,14.9,0.004,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-28,1619640000,27.0,0.53545,0.00276,4.4017,-1.02913,1.58639, 0.128500, 1.000000,54.56, 18 x 18,61.41,62.31,4010.0,53.5,54.1, 7 x 18,56.58,-0.46573,0.0027,4.40221,-1.06359,-1.42442, 0.132960, 1.000000,9.9,0.002,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-28,1619640000,27.0,0.52136,0.00285,4.41286,-1.02662,1.54514, 0.128270, ,0.0, 1 x 1,58.29,59.69,4015.0,55.21,55.8, 17 x 7,0.0,-0.47918,0.00271,4.41212,-1.05277,-1.46238, 0.131120, ,4.9,0.001,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-28,1619640000,27.0,0.50658,0.0028,4.41863,-1.02012,1.50417, 0.126730, ,0.0, 1 x 1,55.3,56.7,4020.0,57.5,58.1, 9 x 7,63.59,-0.49324,0.00281,4.41761,-1.05155,-1.50203, 0.131190, 40.000000,0.1,0.0,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-28,1619640000,27.0,0.49258,0.00285,4.41844,-1.00664,1.46241, 0.125090, 1.000000,51.75, 7 x 9,52.6,53.2,4025.0,59.4,60.5, 1 x 1,80.3,-0.50629,0.0028,4.41829,-1.04263,-1.5425, 0.129570, 0.000000,5.1,0.001,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-28,1619640000,27.0,0.47752,0.00291,4.41201,-0.99704,1.42035, 0.124680, 7.000000,46.4, 7 x 9,49.8,50.39,4030.0,61.3,62.3, 18 x 19,0.0,-0.52086,0.00285,4.41265,-1.02738,-1.58245, 0.128310, ,10.1,0.003,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-28,1619640000,27.0,0.46272,0.00294,4.39947,-0.98721,1.37751, 0.123190, 1.000000,46.5, 7 x 9,47.09,47.7,4035.0,64.0,64.8, 16 x 16,0.0,-0.53532,0.00277,4.40128,-1.0227,-1.62163, 0.127690, ,15.1,0.004,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-30,1619812800,29.0,0.54724,0.00256,4.54352,-1.02357,1.73312, 0.132270, 75.000000,67.7, 28 x 11,68.09,68.7,4005.0,55.41,56.0, 10 x 13,56.5,-0.45396,0.00252,4.54505,-1.06075,-1.49373, 0.138130, 37.000000,14.9,0.004,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-30,1619812800,29.0,0.53413,0.00266,4.55942,-1.02048,1.69386, 0.132380, 865.000000,65.0, 2 x 29,65.0,65.79,4010.0,57.21,57.9, 10 x 63,58.9,-0.46629,0.00259,4.5595,-1.05534,-1.53259, 0.136350, 487.000000,9.9,0.002,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-30,1619812800,29.0,0.52064,0.00261,4.56953,-1.01148,1.65318, 0.130990, 203.000000,59.5, 19 x 13,61.9,62.51,4015.0,59.21,59.79, 7 x 7,65.41,-0.47985,0.00255,4.56871,-1.05004,-1.57216, 0.135240, 12.000000,4.9,0.001,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-30,1619812800,29.0,0.50685,0.00271,4.57467,-1.00391,1.61147, 0.129100, 29.000000,57.08, 1 x 31,58.7,59.59,4020.0,61.11,61.9, 33 x 67,64.5,-0.49233,0.00258,4.57431,-1.04298,-1.61169, 0.133990, 12.000000,0.1,0.0,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-30,1619812800,29.0,0.49357,0.00272,4.57533,-0.99625,1.56951, 0.128850, ,53.22, 7 x 7,56.0,56.59,4025.0,63.19,63.9, 14 x 14,66.8,-0.5057,0.00265,4.57483,-1.03339,-1.65168, 0.132990, 79.000000,5.1,0.001,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-30,1619812800,29.0,0.47947,0.00274,4.56948,-0.98649,1.5266, 0.127400, 309.000000,50.9, 7 x 7,53.1,53.7,4030.0,65.41,66.1, 14 x 14,72.07,-0.51894,0.00264,4.57002,-1.02501,-1.69198, 0.132760, 14.000000,10.1,0.003,1M
1617307200, 2021-04-01 16:00, 2021-04-01,16.0,4019.95, 2021-04-30,1619812800,29.0,0.46628,0.00273,4.55918,-0.97677,1.48369, 0.126420, 74.000000,48.37, 34 x 27,50.39,51.0,4035.0,66.3,68.7, 27 x 27,164.26,-0.53277,0.00268,4.56019,-1.00669,-1.7325, 0.130580, 4.000000,15.1,0.004,1M
