QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,EXPIRE_STRUCTURE
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-16,1663358400,15.0,0.54654, 0.002150, 3.258120, -2.304230, 0.859250, 0.222400, 2120.000000, 76.000000, 30 x 30, 81.300000, 82.000000,3950.0, 63.100000, 63.700000, 45 x 151, 65.200000, -0.452490, 0.002230, 3.256990, -2.323460, -0.799680, 0.218840, 3021.000000,18.1,0.005,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-16,1663358400,15.0,0.53574, 0.002160, 3.267180, -2.302780, 0.844390, 0.221270, 4.000000, 68.780000, 30 x 73, 78.500000, 79.000000,3955.0, 65.100000, 65.700000, 45 x 45, 77.900000, -0.463340, 0.002240, 3.267140, -2.318960, -0.819420, 0.218190, 5.000000,13.1,0.003,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-16,1663358400,15.0,0.52436, 0.002190, 3.274100, -2.292970, 0.830020, 0.220250, 17.000000, 73.500000, 30 x 30, 75.400000, 76.100000,3960.0, 67.000000, 67.800000, 45 x 157, 71.500000, -0.474210, 0.002220, 3.274060, -2.308810, -0.838470, 0.216500, 19.000000,8.1,0.002,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-16,1663358400,15.0,0.51391, 0.002240, 3.278560, -2.288780, 0.815040, 0.219440, 2.000000, 63.400000, 45 x 84, 72.700000, 73.200000,3965.0, 69.100000, 69.900000, 45 x 135, 98.200000, -0.485600, 0.002230, 3.277770, -2.301380, -0.859510, 0.215580, 3.000000,3.1,0.001,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-16,1663358400,15.0,0.50275, 0.002180, 3.280060, -2.279970, 0.798830, 0.218020, 10.000000, 52.210000, 45 x 76, 69.900000, 70.400000,3970.0, 71.500000, 72.200000, 45 x 45, 74.020000, -0.496660, 0.002310, 3.279840, -2.297050, -0.879570, 0.214650, 14.000000,1.9,0.0,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-16,1663358400,15.0,0.4909, 0.002180, 3.279710, -2.266870, 0.783140, 0.217130, 152.000000, 59.100000, 45 x 45, 67.100000, 67.700000,3975.0, 73.500000, 74.300000, 45 x 128, 76.220000, -0.508350, 0.002290, 3.278890, -2.278200, -0.900190, 0.213450, 63.000000,6.9,0.002,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-16,1663358400,15.0,0.47948, 0.002240, 3.276000, -2.243510, 0.766930, 0.214860, 305.000000, 60.360000, 75 x 75, 63.700000, 65.000000,3980.0, 75.100000, 77.400000, 105 x 105, 100.460000, -0.519260, 0.002260, 3.275390, -2.266790, -0.920400, 0.212000, 17.000000,11.9,0.003,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-16,1663358400,15.0,0.46862, 0.002210, 3.270730, -2.232880, 0.750620, 0.214420, 7.000000, 41.650000, 165 x 165, 60.900000, 62.800000,3985.0, 77.500000, 79.800000, 30 x 105, 106.000000, -0.530920, 0.002260, 3.269610, -2.252330, -0.940780, 0.211200, 1.000000,16.9,0.004,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-16,1663358400,15.0,0.45637, 0.002290, 3.261660, -2.223150, 0.734520, 0.213490, 10.000000, 39.200000, 45 x 45, 59.200000, 59.800000,3990.0, 80.600000, 81.400000, 67 x 96, 97.580000, -0.542940, 0.002300, 3.260810, -2.233250, -0.962080, 0.210200, 48.000000,21.9,0.006,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-19,1663617600,18.0,0.54498, 0.002060, 3.555720, -2.085450, 1.020420, 0.218400, 3.000000, 76.100000, 7 x 7, 86.800000, 87.400000,3950.0, 68.400000, 68.900000, 8 x 8, 87.830000, -0.452870, 0.002060, 3.555400, -2.080260, -0.918380, 0.216790, 2.000000,18.1,0.005,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-19,1663617600,18.0,0.53482, 0.002060, 3.564720, -2.080350, 1.004940, 0.217250, 11.000000, 77.000000, 7 x 7, 83.800000, 84.400000,3955.0, 70.400000, 71.000000, 7 x 7, 96.800000, -0.462650, 0.002010, 3.564620, -2.076790, -0.937650, 0.215120, 1.000000,13.1,0.003,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-19,1663617600,18.0,0.52535, 0.002030, 3.571280, -2.075560, 0.988400, 0.215830, , 0.000000, 7 x 7, 80.900000, 81.500000,3960.0, 72.500000, 73.000000, 7 x 7, 81.600000, -0.473640, 0.002040, 3.571890, -2.069780, -0.957810, 0.214150, 1.000000,8.1,0.002,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-19,1663617600,18.0,0.51448, 0.002050, 3.576760, -2.068190, 0.971750, 0.215370, 14.000000, 71.140000, 7 x 7, 78.000000, 78.600000,3965.0, 74.600000, 75.100000, 7 x 7, 77.950000, -0.484170, 0.002070, 3.576460, -2.063020, -0.977630, 0.212830, 3.000000,3.1,0.001,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-19,1663617600,18.0,0.50475, 0.002030, 3.578740, -2.062100, 0.953920, 0.214150, 4.000000, 53.810000, 7 x 7, 75.300000, 75.800000,3970.0, 76.800000, 77.300000, 7 x 7, 79.950000, -0.493860, 0.002070, 3.578820, -2.055030, -0.997830, 0.211800, 2.000000,1.9,0.0,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-19,1663617600,18.0,0.49355, 0.002060, 3.578680, -2.050170, 0.936550, 0.213080, 29.000000, 53.970000, 7 x 7, 72.400000, 73.000000,3975.0, 78.900000, 79.400000, 7 x 7, 93.600000, -0.505150, 0.002080, 3.578770, -2.041470, -1.018730, 0.210900, 2.000000,6.9,0.002,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-19,1663617600,18.0,0.48365, 0.002070, 3.576220, -2.038860, 0.918640, 0.211670, 1.000000, 56.700000, 7 x 7, 69.800000, 70.200000,3980.0, 81.200000, 81.800000, 7 x 7, 83.400000, -0.515310, 0.002110, 3.575840, -2.031990, -1.039210, 0.209690, 12.000000,11.9,0.003,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-19,1663617600,18.0,0.47291, 0.002100, 3.571500, -2.025800, 0.900660, 0.211090, 11.000000, 72.340000, 7 x 7, 67.000000, 67.600000,3985.0, 83.600000, 84.100000, 7 x 7, 86.200000, -0.526320, 0.002060, 3.571010, -2.019420, -1.060100, 0.209090, 10.000000,16.9,0.004,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-19,1663617600,18.0,0.46167, 0.002120, 3.564210, -2.011390, 0.882200, 0.209740, 5.000000, 70.470000, 7 x 7, 64.400000, 65.000000,3990.0, 85.900000, 86.500000, 7 x 7, 27.500000, -0.536810, 0.002140, 3.563630, -2.004030, -1.080810, 0.207450, 1.000000,21.9,0.006,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-19,1663617600,18.0,0.45128, 0.002060, 3.553470, -1.995610, 0.863450, 0.208310, 4.000000, 53.800000, 8 x 8, 61.900000, 62.400000,3995.0, 88.400000, 89.000000, 7 x 7, 26.800000, -0.547990, 0.002170, 3.553300, -1.989700, -1.102140, 0.206640, 1.000000,26.9,0.007,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-21,1663790400,20.0,0.54381, 0.001870, 3.741330, -2.086500, 1.166730, 0.228280, 2.000000, 84.000000, 7 x 7, 94.900000, 95.500000,3950.0, 76.200000, 76.700000, 7 x 7, 101.800000, -0.454820, 0.001890, 3.741530, -2.061500, -1.031410, 0.227310, 3.000000,18.1,0.005,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-21,1663790400,20.0,0.53451, 0.001820, 3.750400, -2.081720, 1.148270, 0.226550, , 0.000000, 7 x 7, 91.900000, 92.500000,3955.0, 78.100000, 78.700000, 18 x 7, 89.420000, -0.463490, 0.001870, 3.750420, -2.055270, -1.050570, 0.225820, 2.000000,13.1,0.003,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-21,1663790400,20.0,0.52603, 0.001900, 3.756760, -2.078880, 1.129470, 0.226050, 2.000000, 66.200000, 7 x 7, 89.100000, 89.700000,3960.0, 80.300000, 80.800000, 7 x 7, 83.360000, -0.473030, 0.001910, 3.757170, -2.051550, -1.070700, 0.225580, 50.000000,8.1,0.002,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-21,1663790400,20.0,0.51662, 0.001860, 3.761490, -2.071320, 1.110730, 0.224870, 32.000000, 81.430000, 7 x 7, 86.200000, 86.700000,3965.0, 82.400000, 83.000000, 7 x 7, 95.480000, -0.482700, 0.001860, 3.762400, -2.045720, -1.090100, 0.224620, 19.000000,3.1,0.001,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-21,1663790400,20.0,0.50728, 0.001870, 3.764170, -2.065780, 1.090660, 0.224400, 1.000000, 61.500000, 7 x 7, 83.400000, 84.000000,3970.0, 84.600000, 85.100000, 7 x 7, 109.900000, -0.491890, 0.001870, 3.764450, -2.037720, -1.109680, 0.223120, 4.000000,1.9,0.0,1M
1662062400, 2022-09-01 16:00, 2022-09-01,16.0,3968.05, 2022-09-21,1663790400,20.0,0.49717, 0.001910, 3.765510, -2.053250, 1.071050, 0.222860, 7.000000, 74.500000, 7 x 7, 80.500000, 81.100000,3975.0, 86.100000, 88.100000, 3 x 13, 101.100000, -0.501000, 0.001900, 3.765050, -2.029070, -1.129850, 0.222220, 12.000000,6.9,0.002,1M
