QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,EXPIRE_STRUCTURE
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-17,1679083200,15.96,0.54821,0.00257,3.34547,-2.14443,0.95743, 0.183990, 232.000000,69.61, 108 x 109,69.6,70.3,3945.0,58.9,59.4, 45 x 45,60.91,-0.45752,0.00246,3.34711,-1.78704,-0.79114, 0.197840, 263.000000,7.0,0.002,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-17,1679083200,15.96,0.53522,0.00252,3.35705,-2.14039,0.93551, 0.183100, 3313.000000,65.5, 90 x 169,66.9,67.5,3950.0,61.1,61.6, 45 x 169,60.0,-0.46979,0.00239,3.35543,-1.78123,-0.80905, 0.196930, 3502.000000,2.0,0.001,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-17,1679083200,15.96,0.52186,0.0026,3.3643,-2.13552,0.9134, 0.183010, 3293.000000,64.0, 45 x 238,64.3,64.8,3955.0,63.3,63.8, 45 x 90,64.0,-0.48153,0.00245,3.36196,-1.77121,-0.82656, 0.196120, 3488.000000,3.0,0.001,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-17,1679083200,15.96,0.50982,0.00258,3.36875,-2.12498,0.89129, 0.182750, 465.000000,61.6, 90 x 90,61.5,62.1,3960.0,65.6,66.1, 45 x 45,66.6,-0.49374,0.00251,3.36438,-1.76123,-0.84347, 0.195570, 414.000000,8.0,0.002,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-17,1679083200,15.96,0.49618,0.00259,3.36958,-2.11071,0.86877, 0.181590, 1297.000000,57.98, 135 x 135,58.8,59.4,3965.0,68.1,68.6, 45 x 124,68.0,-0.50623,0.0025,3.36367,-1.75262,-0.86133, 0.195240, 1246.000000,13.0,0.003,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-17,1679083200,15.96,0.48303,0.00263,3.36705,-2.0923,0.84678, 0.180690, 693.000000,55.38, 215 x 45,56.2,56.7,3970.0,70.3,70.9, 115 x 135,73.57,-0.51912,0.00254,3.36008,-1.7352,-0.87709, 0.194140, 778.000000,18.0,0.005,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-17,1679083200,15.96,0.47021,0.00263,3.3608,-2.07286,0.82436, 0.179740, 219.000000,51.25, 135 x 45,53.6,54.1,3975.0,72.8,73.4, 45 x 156,75.2,-0.53141,0.00253,3.35298,-1.71903,-0.89332, 0.193420, 38.000000,23.0,0.006,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-17,1679083200,15.96,0.45678,0.00265,3.35041,-2.05648,0.80112, 0.179090, 119.000000,53.44, 135 x 45,51.2,51.7,3980.0,75.3,76.0, 105 x 105,77.18,-0.54406,0.00254,3.34217,-1.70112,-0.91011, 0.193160, 120.000000,28.0,0.007,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-20,1679342400,18.96,0.54978,0.00243,3.63099,-1.92467,1.13228, 0.177050, 1.000000,115.41, 7 x 7,73.3,73.7,3945.0,61.7,62.6, 4 x 4,53.9,-0.45591,0.00233,3.6326,-1.57122,-0.92476, 0.192450, 1.000000,7.0,0.002,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-20,1679342400,18.96,0.53804,0.00247,3.64378,-1.92395,1.10772, 0.177260, 1.000000,92.2, 4 x 4,70.4,71.3,3950.0,64.2,64.7, 7 x 7,63.4,-0.46745,0.00233,3.64231,-1.5686,-0.94445, 0.192190, 8.000000,2.0,0.001,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-20,1679342400,18.96,0.52564,0.00247,3.65232,-1.91596,1.08336, 0.175960, 15.000000,68.3, 4 x 4,67.6,68.5,3955.0,66.5,67.0, 7 x 7,66.8,-0.47854,0.00234,3.64848,-1.56342,-0.96361, 0.191750, 5.000000,3.0,0.001,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-20,1679342400,18.96,0.51377,0.00248,3.65812,-1.90669,1.05857, 0.175430, 11.000000,71.34, 7 x 7,65.0,65.5,3960.0,68.5,69.2, 10 x 14,66.9,-0.49036,0.00232,3.65238,-1.54966,-0.98239, 0.189710, 3.000000,8.0,0.002,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-20,1679342400,18.96,0.50071,0.00249,3.66006,-1.89364,1.0332, 0.174610, 3.000000,63.1, 22 x 7,62.3,62.7,3965.0,71.0,71.5, 7 x 7,75.42,-0.50243,0.00239,3.65251,-1.54066,-1.00086, 0.189840, 5.000000,13.0,0.003,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-20,1679342400,18.96,0.48852,0.00253,3.65883,-1.87937,1.00859, 0.174320, 23.000000,60.2, 11 x 7,59.7,60.1,3970.0,73.4,73.9, 7 x 7,77.87,-0.51454,0.00233,3.64992,-1.52927,-1.01873, 0.188720, 3.000000,18.0,0.005,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-20,1679342400,18.96,0.47629,0.00254,3.65358,-1.8669,0.98322, 0.173900, 4.000000,61.8, 7 x 7,57.2,57.6,3975.0,75.8,76.2, 7 x 7,69.22,-0.52658,0.00239,3.6434,-1.51253,-1.03699, 0.188220, 1.000000,23.0,0.006,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-20,1679342400,18.96,0.46286,0.00252,3.64453,-1.84575,0.95689, 0.172090, 11.000000,55.15, 36 x 8,54.5,55.0,3980.0,78.4,78.8, 7 x 7,66.19,-0.53765,0.00241,3.63417,-1.5002,-1.0542, 0.187630, 1.000000,28.0,0.007,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-20,1679342400,18.96,0.45078,0.00251,3.63239,-1.82946,0.93181, 0.171470, 30.000000,75.0, 32 x 8,52.1,52.6,3985.0,80.0,81.8, 7 x 2,73.89,-0.55055,0.0024,3.61996,-1.47641,-1.07047, 0.186230, 1.000000,33.0,0.008,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-21,1679428800,19.96,0.53833,0.00241,3.7346,-1.88119,1.16422, 0.176590, 1.000000,85.52, 10 x 7,72.5,72.9,3950.0,65.7,66.2, 7 x 7,65.4,-0.46725,0.00223,3.73257,-1.52306,-0.99027, 0.192060, 4.000000,2.0,0.001,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-21,1679428800,19.96,0.52643,0.00235,3.74402,-1.8776,1.13919, 0.176150, 4.000000,71.93, 4 x 4,69.6,70.5,3955.0,68.0,68.6, 7 x 21,67.6,-0.47762,0.0023,3.73941,-1.51936,-1.0094, 0.191610, 1.000000,3.0,0.001,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-21,1679428800,19.96,0.51456,0.00243,3.74988,-1.86519,1.11414, 0.175560, 1.000000,95.92, 11 x 7,66.9,67.3,3960.0,70.1,70.6, 7 x 7,64.77,-0.48969,0.00235,3.74302,-1.50534,-1.0283, 0.190620, 22.000000,8.0,0.002,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-21,1679428800,19.96,0.5022,0.00246,3.75236,-1.85785,1.08901, 0.174980, 4.000000,66.41, 22 x 11,64.2,64.9,3965.0,72.3,73.0, 9 x 9,0.0,-0.50078,0.00232,3.74384,-1.49481,-1.04713, 0.189130, ,13.0,0.003,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-21,1679428800,19.96,0.49091,0.00247,3.75082,-1.84512,1.06302, 0.174150, ,0.0, 29 x 7,61.7,62.2,3970.0,74.9,75.4, 7 x 20,61.39,-0.51241,0.00225,3.74108,-1.48596,-1.06578, 0.188760, 8.000000,18.0,0.005,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-21,1679428800,19.96,0.47805,0.00245,3.7463,-1.82935,1.03671, 0.173580, 10.000000,60.74, 29 x 7,59.1,59.5,3975.0,77.3,77.8, 7 x 16,79.92,-0.52418,0.00228,3.73538,-1.47194,-1.08431, 0.188750, 8.000000,23.0,0.006,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-21,1679428800,19.96,0.46553,0.00245,3.73812,-1.81537,1.0106, 0.173170, 10.000000,85.5, 32 x 8,56.6,57.1,3980.0,79.7,80.2, 7 x 7,59.23,-0.53594,0.00228,3.72609,-1.45596,-1.10151, 0.187250, 1.000000,28.0,0.007,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-21,1679428800,19.96,0.45389,0.00243,3.7268,-1.79536,0.98431, 0.172340, 1.000000,70.6, 12 x 8,54.1,54.5,3985.0,81.6,83.3, 2 x 2,0.0,-0.54786,0.00234,3.71358,-1.43861,-1.11915, 0.186330, ,33.0,0.008,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-22,1679515200,20.96,0.5478,0.00217,3.81337,-1.98707,1.23715, 0.193370, 2.000000,105.43, 10 x 10,83.0,83.7,3945.0,71.1,71.6, 7 x 7,75.01,-0.45706,0.00202,3.81455,-1.62836,-1.0269, 0.208390, 4.000000,7.0,0.002,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-22,1679515200,20.96,0.53769,0.00218,3.82517,-1.97843,1.21384, 0.192220, 27.000000,126.07, 10 x 7,80.2,80.6,3950.0,73.2,73.8, 10 x 10,62.74,-0.46743,0.002,3.82259,-1.62187,-1.04589, 0.207550, 4.000000,2.0,0.001,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-22,1679515200,20.96,0.5268,0.00216,3.83295,-1.96918,1.19036, 0.190770, 7.000000,82.2, 10 x 7,77.3,77.7,3955.0,75.3,76.0, 10 x 10,80.0,-0.47759,0.00202,3.82951,-1.61431,-1.06451, 0.206800, 15.000000,3.0,0.001,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-22,1679515200,20.96,0.51622,0.00221,3.83834,-1.96422,1.16679, 0.190980, 1.000000,93.8, 28 x 7,74.6,75.1,3960.0,77.2,78.7, 2 x 2,58.1,-0.48807,0.00205,3.83283,-1.60639,-1.08263, 0.206180, 10.000000,8.0,0.002,1M
1677704400, 2023-03-01 16:00, 2023-03-01,16.0,3952.01, 2023-03-22,1679515200,20.96,0.50555,0.00223,3.84128,-1.95454,1.14258, 0.190080, 7.000000,92.8, 2 x 2,71.4,72.9,3965.0,80.0,80.4, 7 x 7,67.8,-0.49861,0.00211,3.83457,-1.59641,-1.10088, 0.205100, 26.000000,13.0,0.003,1M
