QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,EXPIRE_STRUCTURE
1693598400, 2023-09-01 16:00, 2023-09-01,16.0,4516.02, 2023-09-18,1695067200,17.0,0.54456,0.00404,3.93819,-1.23947,1.17221, 0.099820, 5.000000,54.73, 7 x 7,44.4,44.8,4510.0,31.5,31.9, 26 x 8,32.8,-0.45355,0.00434,3.93446,-0.93331,-0.9465, 0.092000, 12.000000,6.0,0.001,1M
1693598400, 2023-09-01 16:00, 2023-09-01,16.0,4516.02, 2023-09-18,1695067200,17.0,0.52475,0.00409,3.95452,-1.2258,1.12975, 0.097790, 2.000000,39.95, 7 x 7,41.3,41.7,4515.0,32.9,33.2, 7 x 7,34.15,-0.47568,0.00451,3.95147,-0.90588,-0.98375, 0.089600, 1.000000,1.0,0.0,1M
1693598400, 2023-09-01 16:00, 2023-09-01,16.0,4516.02, 2023-09-18,1695067200,17.0,0.50387,0.00413,3.96283,-1.21105,1.08682, 0.096990, 3.000000,37.15, 4 x 100,37.5,39.5,4520.0,35.6,36.1, 24 x 7,36.2,-0.498,0.00459,3.95814,-0.9119,-1.0237, 0.090280, 7.000000,4.0,0.001,1M
1693598400, 2023-09-01 16:00, 2023-09-01,16.0,4516.02, 2023-09-18,1695067200,17.0,0.48291,0.00418,3.95975,-1.17489,1.04217, 0.094290, 15.000000,33.18, 7 x 7,34.9,35.2,4525.0,37.2,37.6, 7 x 7,41.72,-0.52177,0.0047,3.95189,-0.87685,-1.06061, 0.087640, 1.000000,9.0,0.002,1M
1693598400, 2023-09-01 16:00, 2023-09-01,16.0,4516.02, 2023-09-18,1695067200,17.0,0.46156,0.00425,3.94478,-1.16226,0.99634, 0.094410, 140.000000,44.02, 17 x 21,32.3,32.9,4530.0,40.3,40.7, 7 x 7,40.8,-0.54435,0.00462,3.93181,-0.87893,-1.09816, 0.088240, 6.000000,14.0,0.003,1M
1693598400, 2023-09-01 16:00, 2023-09-01,16.0,4516.02, 2023-09-19,1695153600,18.0,0.5452,0.00381,4.04655,-1.24042,1.23962, 0.100870, ,0.0, 7 x 7,46.6,47.0,4510.0,33.0,33.4, 23 x 8,31.45,-0.45316,0.00419,4.04192,-0.91596,-0.99422, 0.094230, 1.000000,6.0,0.001,1M
1693598400, 2023-09-01 16:00, 2023-09-01,16.0,4516.02, 2023-09-19,1695153600,18.0,0.52645,0.00385,4.06383,-1.22771,1.19721, 0.100440, ,0.0, 41 x 7,43.5,43.9,4515.0,35.0,35.4, 7 x 7,0.0,-0.47447,0.00423,4.06028,-0.90664,-1.03306, 0.093220, ,1.0,0.0,1M
1693598400, 2023-09-01 16:00, 2023-09-01,16.0,4516.02, 2023-09-19,1695153600,18.0,0.50717,0.00406,4.07224,-1.19594,1.15379, 0.097060, 8.000000,38.53, 19 x 15,39.7,40.4,4520.0,36.9,37.6, 21 x 17,36.5,-0.49521,0.00437,4.06718,-0.89297,-1.07075, 0.092120, 1.000000,4.0,0.001,1M
1693598400, 2023-09-01 16:00, 2023-09-01,16.0,4516.02, 2023-09-19,1695153600,18.0,0.48618,0.00408,4.07126,-1.17913,1.1083, 0.096240, 21.000000,35.2, 7 x 7,37.0,37.4,4525.0,39.3,39.7, 7 x 7,0.0,-0.51773,0.00437,4.06193,-0.87922,-1.10786, 0.091600, ,9.0,0.002,1M
1693598400, 2023-09-01 16:00, 2023-09-01,16.0,4516.02, 2023-09-19,1695153600,18.0,0.46598,0.00406,4.05977,-1.16804,1.0627, 0.096070, 6.000000,33.0, 7 x 7,34.6,34.9,4530.0,41.0,41.3, 7 x 7,43.16,-0.54014,0.00448,4.04329,-0.84258,-1.14268, 0.088570, 1.000000,14.0,0.003,1M
