QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,EXPIRE_STRUCTURE
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-16,1676581200,15.0,0.54477,0.00281,3.38895,-2.07145,0.93947, 0.163690, 1.000000,38.45, 7 x 11,62.2,62.8,4115.0,56.0,56.6, 7 x 2,91.97,-0.46192,0.00258,3.39057,-1.7761,-0.77994, 0.183230, 6.000000,4.9,0.001,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-16,1676581200,15.0,0.53059,0.00291,3.40082,-2.0657,0.91583, 0.163380, 2.000000,60.25, 9 x 19,59.4,60.1,4120.0,58.2,58.8, 7 x 2,0.0,-0.47467,0.00262,3.39867,-1.76831,-0.79892, 0.183440, ,0.1,0.0,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-16,1676581200,15.0,0.51657,0.00292,3.4082,-2.05612,0.89091, 0.162050, 7.000000,60.69, 7 x 12,56.7,57.3,4125.0,60.5,61.1, 7 x 19,96.98,-0.48725,0.00258,3.40381,-1.75922,-0.81608, 0.182780, 7.000000,5.1,0.001,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-16,1676581200,15.0,0.50137,0.00285,3.41039,-2.04467,0.8669, 0.162090, 9.000000,54.9, 19 x 19,54.0,54.7,4130.0,62.8,63.5, 19 x 19,0.0,-0.50105,0.00269,3.40467,-1.74791,-0.83383, 0.181430, ,10.1,0.002,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-16,1676581200,15.0,0.47298,0.00294,3.40256,-2.0138,0.81758, 0.160930, 2.000000,29.91, 8 x 20,49.0,49.6,4140.0,67.7,68.3, 18 x 1,0.0,-0.52763,0.00268,3.39531,-1.71761,-0.8681, 0.180640, ,20.1,0.005,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-17,1676667600,16.0,0.54607,0.00286,3.49414,-1.97259,1.00147, 0.159540, 1.000000,40.41, 45 x 45,62.6,63.6,4115.0,56.7,57.2, 45 x 45,56.9,-0.46074,0.00249,3.49515,-1.68049,-0.82598, 0.180250, 2.000000,4.9,0.001,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-17,1676667600,16.0,0.53246,0.00283,3.50635,-1.96404,0.97663, 0.159030, 102.000000,64.3, 45 x 45,59.8,60.7,4120.0,59.2,59.8, 90 x 135,57.7,-0.47395,0.00258,3.50368,-1.68483,-0.84528, 0.181460, 2.000000,0.1,0.0,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-17,1676667600,16.0,0.51819,0.00288,3.51446,-1.95692,0.95052, 0.158550, 107.000000,57.85, 103 x 45,57.1,58.0,4125.0,61.2,61.8, 45 x 45,56.38,-0.48607,0.00261,3.50902,-1.66627,-0.86404, 0.179660, 22.000000,5.1,0.001,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-17,1676667600,16.0,0.50313,0.00285,3.51742,-1.94092,0.9251, 0.157440, 37.000000,36.2, 45 x 45,54.5,55.0,4130.0,63.4,64.2, 45 x 45,98.06,-0.49967,0.00258,3.51043,-1.65491,-0.88176, 0.179400, 2.000000,10.1,0.002,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-17,1676667600,16.0,0.48868,0.00291,3.51637,-1.92903,0.89851, 0.157250, 27.000000,54.37, 45 x 45,51.8,52.7,4135.0,65.8,66.6, 45 x 45,155.52,-0.51224,0.00262,3.50846,-1.64235,-0.90048, 0.178090, 25.000000,15.1,0.004,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-17,1676667600,16.0,0.47421,0.00285,3.51064,-1.91523,0.87267, 0.157020, 7.000000,51.82, 45 x 45,49.6,50.0,4140.0,68.3,69.3, 45 x 45,121.69,-0.52547,0.00259,3.50227,-1.63099,-0.91798, 0.177800, 9.000000,20.1,0.005,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-17,1676667600,16.0,0.46057,0.00293,3.50021,-1.89577,0.84676, 0.156420, 6.000000,25.55, 90 x 45,47.0,47.6,4145.0,70.8,71.9, 45 x 45,184.47,-0.53872,0.00265,3.4923,-1.61574,-0.93459, 0.178010, 1.000000,25.1,0.006,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-21,1677013200,20.0,0.53736,0.0027,3.89913,-1.69684,1.21976, 0.148570, 18.000000,69.8, 7 x 10,63.6,64.2,4120.0,62.0,62.6, 7 x 17,111.53,-0.47014,0.00239,3.89532,-1.40198,-1.02897, 0.172140, 1.000000,0.1,0.0,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-21,1677013200,20.0,0.52335,0.00271,3.9086,-1.68864,1.18976, 0.148780, 3.000000,39.4, 7 x 10,60.8,61.4,4125.0,64.2,64.8, 7 x 10,0.0,-0.48301,0.00242,3.90178,-1.39276,-1.04977, 0.171840, ,5.1,0.001,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-21,1677013200,20.0,0.5097,0.00279,3.91443,-1.67938,1.15872, 0.148360, 21.000000,58.4, 7 x 10,58.1,58.7,4130.0,66.5,67.1, 7 x 10,121.0,-0.4953,0.00244,3.90349,-1.38329,-1.06959, 0.171110, 1.000000,10.1,0.002,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-21,1677013200,20.0,0.48212,0.00272,3.91173,-1.65554,1.09706, 0.147020, 24.000000,30.99, 11 x 11,52.9,53.7,4140.0,71.3,71.9, 7 x 9,0.0,-0.51936,0.00247,3.89769,-1.36133,-1.11047, 0.170160, ,20.1,0.005,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-21,1677013200,20.0,0.45484,0.00281,3.89038,-1.62171,1.03489, 0.146080, 7.000000,48.18, 8 x 11,48.0,48.6,4150.0,76.7,77.4, 7 x 14,70.65,-0.54449,0.00252,3.87679,-1.34259,-1.14819, 0.170180, 2.000000,30.1,0.007,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-22,1677099600,21.0,0.53804,0.00269,3.9904,-1.6631,1.279, 0.148490, 10.000000,47.0, 17 x 7,65.2,65.9,4120.0,63.3,64.0, 7 x 17,62.9,-0.46973,0.00235,3.98719,-1.36271,-1.07511, 0.171950, 2.000000,0.1,0.0,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-22,1677099600,21.0,0.52448,0.00267,4.00134,-1.65669,1.24807, 0.148550, 6.000000,38.11, 17 x 7,62.5,63.2,4125.0,65.6,66.2, 7 x 17,0.0,-0.48163,0.00241,3.99313,-1.35639,-1.09635, 0.171880, ,5.1,0.001,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-22,1677099600,21.0,0.51115,0.00268,4.00704,-1.64804,1.21708, 0.148690, 1.000000,40.1, 17 x 7,59.8,60.5,4130.0,68.1,68.7, 7 x 7,101.1,-0.4932,0.00236,3.99572,-1.35137,-1.11802, 0.171400, 3.000000,10.1,0.002,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-22,1677099600,21.0,0.49831,0.00267,4.00911,-1.63819,1.1859, 0.147850, 2.000000,68.45, 17 x 7,57.2,57.9,4135.0,70.3,71.0, 7 x 17,59.68,-0.50576,0.00244,3.99543,-1.3393,-1.13824, 0.170390, 2.000000,15.1,0.004,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-22,1677099600,21.0,0.4842,0.00266,4.00567,-1.62416,1.15477, 0.146810, 3.000000,65.63, 18 x 7,54.6,55.3,4140.0,72.6,73.2, 7 x 16,61.76,-0.51783,0.00238,3.99036,-1.32336,-1.1579, 0.170280, 8.000000,20.1,0.005,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-22,1677099600,21.0,0.47056,0.00267,3.99808,-1.60985,1.12303, 0.146850, 2.000000,49.2, 19 x 8,52.1,52.8,4145.0,75.0,75.8, 9 x 9,118.1,-0.53,0.00247,3.98264,-1.31104,-1.17685, 0.169490, 5.000000,25.1,0.006,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-22,1677099600,21.0,0.4577,0.0027,3.98628,-1.5933,1.09118, 0.146670, 15.000000,37.09, 8 x 8,49.7,50.3,4150.0,77.6,78.3, 7 x 7,0.0,-0.54214,0.00241,3.97021,-1.29765,-1.19573, 0.168820, ,30.1,0.007,1M
1675285200, 2023-02-01 16:00, 2023-02-01,16.0,4119.88, 2023-02-23,1677186000,22.0,0.53857,0.00251,4.08138,-1.64802,1.33868, 0.150320, ,0.0, 9 x 16,67.5,68.4,4120.0,64.2,65.0, 18 x 11,0.0,-0.46886,0.00231,4.07612,-1.31883,-1.11978, 0.171680, ,0.1,0.0,1M
