QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,EXPIRE_STRUCTURE
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-16,1626465600,15.0,0.53238, 0.004600, 3.553580, -0.972750, 0.890630, 0.097440, 487.000000, 35.270000, 75 x 75, 37.400000, 38.210000,4310.0, 28.000000, 29.210000, 75 x 148, 29.430000, -0.468730, 0.005050, 3.562050, -1.148930, -0.883310, 0.087030, 200.000000,10.2,0.002,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-16,1626465600,15.0,0.50934, 0.004920, 3.564900, -0.942420, 0.857840, 0.094260, 198.000000, 31.610000, 75 x 175, 32.310000, 35.690000,4315.0, 29.300000, 32.000000, 210 x 322, 31.700000, -0.494190, 0.005140, 3.572500, -1.147790, -0.932440, 0.086770, 266.000000,5.2,0.001,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-16,1626465600,15.0,0.48506, 0.004810, 3.564100, -0.941600, 0.823920, 0.093230, 278.000000, 29.380000, 75 x 75, 30.990000, 31.710000,4320.0, 31.710000, 32.200000, 77 x 170, 32.900000, -0.520940, 0.005350, 3.567450, -1.113470, -0.982900, 0.082530, 240.000000,0.2,0.0,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-16,1626465600,15.0,0.46005, 0.004930, 3.549610, -0.914130, 0.786830, 0.090820, 412.000000, 26.730000, 75 x 91, 27.800000, 28.400000,4325.0, 33.910000, 34.400000, 75 x 75, 39.500000, -0.548550, 0.005430, 3.545670, -1.100150, -1.035190, 0.081680, 152.000000,4.8,0.001,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-19,1626724800,18.0,0.53189, 0.004260, 3.880980, -0.903450, 1.072360, 0.096890, 40.000000, 40.000000, 2 x 2, 40.100000, 41.600000,4310.0, 30.300000, 33.890000, 31 x 64, 35.250000, -0.469020, 0.004490, 3.887510, -1.051410, -1.054680, 0.089960, 17.000000,10.2,0.002,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-19,1626724800,18.0,0.51058, 0.004410, 3.892740, -0.891790, 1.036950, 0.094880, 13.000000, 35.630000, 80 x 32, 36.000000, 39.190000,4315.0, 33.410000, 34.100000, 35 x 29, 34.200000, -0.491760, 0.004650, 3.898180, -1.038870, -1.106150, 0.087230, 13.000000,5.2,0.001,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-19,1626724800,18.0,0.48862, 0.004420, 3.893430, -0.890990, 0.998780, 0.094500, 60.000000, 32.530000, 8 x 8, 34.600000, 35.300000,4320.0, 33.590000, 37.300000, 31 x 31, 36.800000, -0.515600, 0.004780, 3.896350, -1.020360, -1.160020, 0.085540, 31.000000,0.2,0.0,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-19,1626724800,18.0,0.46645, 0.004420, 3.881200, -0.871070, 0.958910, 0.092370, 34.000000, 29.300000, 48 x 81, 30.190000, 33.490000,4325.0, 35.810000, 39.400000, 31 x 32, 38.900000, -0.539980, 0.004830, 3.879360, -1.008370, -1.215250, 0.083760, 3.000000,4.8,0.001,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-21,1626897600,20.0,0.54876, 0.003790, 4.066710, -0.910750, 1.220990, 0.102250, 105.000000, 43.920000, 2 x 2, 47.010000, 48.510000,4305.0, 33.890000, 34.400000, 10 x 10, 37.100000, -0.451510, 0.004000, 4.072110, -1.048950, -1.125660, 0.096370, 35.000000,15.2,0.004,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-21,1626897600,20.0,0.52924, 0.003830, 4.086030, -0.914870, 1.187000, 0.101940, 38.000000, 41.670000, 8 x 8, 44.690000, 45.190000,4310.0, 33.800000, 37.290000, 77 x 100, 37.750000, -0.471400, 0.004140, 4.091360, -1.034520, -1.174810, 0.094140, 12.000000,10.2,0.002,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-21,1626897600,20.0,0.51025, 0.004010, 4.096390, -0.895590, 1.150600, 0.099480, 1.000000, 33.420000, 68 x 118, 39.600000, 43.100000,4315.0, 37.300000, 39.000000, 30 x 100, 39.060000, -0.491890, 0.004130, 4.101460, -1.045260, -1.227410, 0.094300, 10.000000,5.2,0.001,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-21,1626897600,20.0,0.48989, 0.003960, 4.097150, -0.881560, 1.111500, 0.098000, 27.000000, 36.140000, 2 x 2, 37.590000, 38.800000,4320.0, 37.300000, 40.800000, 31 x 35, 39.620000, -0.512710, 0.004330, 4.099700, -1.008900, -1.280760, 0.089660, 6.000000,0.2,0.0,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-21,1626897600,20.0,0.46911, 0.004100, 4.087400, -0.865330, 1.070000, 0.095710, 25.000000, 34.400000, 31 x 32, 33.600000, 36.590000,4325.0, 39.100000, 43.090000, 31 x 106, 42.510000, -0.535570, 0.004350, 4.085430, -0.994780, -1.336350, 0.088020, 42.000000,4.8,0.001,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-23,1627070400,22.0,0.54486, 0.003500, 4.263020, -0.901190, 1.333210, 0.106060, 77.000000, 49.900000, 8 x 8, 50.790000, 51.200000,4305.0, 36.990000, 37.500000, 10 x 10, 38.400000, -0.454500, 0.003760, 4.268010, -1.027580, -1.244890, 0.098990, 29.000000,15.2,0.004,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-23,1627070400,22.0,0.52715, 0.003550, 4.280700, -0.899210, 1.298060, 0.105060, 134.000000, 46.200000, 46 x 34, 46.300000, 49.600000,4310.0, 38.800000, 39.290000, 9 x 8, 39.220000, -0.473510, 0.003840, 4.285300, -1.022960, -1.296060, 0.097150, 560.000000,10.2,0.002,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-23,1627070400,22.0,0.50923, 0.003630, 4.290620, -0.892650, 1.260790, 0.103960, 113.000000, 42.160000, 16 x 3, 44.500000, 45.300000,4315.0, 40.410000, 40.900000, 9 x 8, 42.000000, -0.492560, 0.003880, 4.294190, -1.009730, -1.348590, 0.095580, 52.000000,5.2,0.001,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-23,1627070400,22.0,0.49088, 0.003680, 4.290780, -0.879490, 1.222110, 0.102100, 71.000000, 40.280000, 1 x 1, 41.400000, 42.000000,4320.0, 40.990000, 44.010000, 30 x 152, 43.330000, -0.512180, 0.003930, 4.293090, -0.996770, -1.402060, 0.093710, 39.000000,0.2,0.0,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-23,1627070400,22.0,0.47158, 0.003750, 4.281580, -0.859820, 1.179830, 0.099760, 39.000000, 36.600000, 17 x 89, 38.000000, 38.800000,4325.0, 42.800000, 45.810000, 48 x 52, 44.950000, -0.532330, 0.004040, 4.280560, -0.979330, -1.458870, 0.092280, 25.000000,4.8,0.001,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-23,1627070400,22.0,0.45203, 0.003780, 4.262600, -0.843180, 1.137260, 0.098070, 198.000000, 33.540000, 40 x 17, 35.200000, 35.710000,4330.0, 46.100000, 47.100000, 12 x 12, 48.950000, -0.553350, 0.004020, 4.256450, -0.968610, -1.516170, 0.091060, 9.000000,9.8,0.002,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-26,1627329600,25.0,0.54323, 0.003350, 4.539190, -0.844730, 1.506280, 0.104620, 0.000000, 40.150000, 8 x 8, 53.210000, 53.790000,4305.0, 39.390000, 40.100000, 12 x 1, 40.580000, -0.456450, 0.003490, 4.543080, -0.957150, -1.417220, 0.098730, 1.000000,15.2,0.004,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-26,1627329600,25.0,0.52631, 0.003320, 4.555940, -0.849360, 1.469030, 0.104970, 1.000000, 46.800000, 12 x 12, 50.210000, 51.400000,4310.0, 41.300000, 41.900000, 10 x 10, 53.900000, -0.473760, 0.003540, 4.560080, -0.953360, -1.472440, 0.097280, 0.000000,10.2,0.002,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-26,1627329600,25.0,0.50908, 0.003500, 4.565220, -0.825370, 1.428930, 0.101310, 4.000000, 45.590000, 10 x 10, 46.490000, 47.200000,4315.0, 42.800000, 43.600000, 10 x 10, 44.350000, -0.491900, 0.003650, 4.568980, -0.941460, -1.527600, 0.094920, 17.000000,5.2,0.001,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-26,1627329600,25.0,0.49129, 0.003540, 4.566130, -0.814740, 1.385460, 0.099900, 4.000000, 43.200000, 10 x 10, 43.390000, 43.990000,4320.0, 43.110000, 47.100000, 33 x 119, 45.560000, -0.510940, 0.003740, 4.567990, -0.931370, -1.586130, 0.094260, 379.000000,0.2,0.0,1M
1625169600, 2021-07-01 16:00, 2021-07-01,16.0,4320.2, 2021-07-26,1627329600,25.0,0.47353, 0.003510, 4.557760, -0.807160, 1.342250, 0.098620, 18.000000, 39.800000, 41 x 41, 39.290000, 42.500000,4325.0, 45.100000, 48.800000, 44 x 100, 48.750000, -0.530070, 0.003810, 4.556430, -0.917050, -1.645770, 0.092240, 400.000000,4.8,0.001,1M
