QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,EXPIRE_STRUCTURE
1633118400, 2021-10-01 16:00, 2021-10-01,16.0,4354.44, 2021-10-18,1634587200,17.0,0.53914,0.00242,3.80728,-1.81102,1.06372, 0.170070, 16.000000,62.05, 1 x 30,68.1,75.4,4340.0,59.9,61.9, 2 x 2,75.1,-0.46177,0.00232,3.80866,-1.95336,-1.00442, 0.175510, 3.000000,14.4,0.003,1M
1633118400, 2021-10-01 16:00, 2021-10-01,16.0,4354.44, 2021-10-18,1634587200,17.0,0.52798,0.00249,3.8166,-1.76233,1.04479, 0.164670, 2.000000,67.2, 2 x 2,66.3,68.2,4345.0,61.2,65.0, 4 x 30,59.9,-0.47293,0.00238,3.8173,-1.95278,-1.02986, 0.174920, 2.000000,9.4,0.002,1M
1633118400, 2021-10-01 16:00, 2021-10-01,16.0,4354.44, 2021-10-18,1634587200,17.0,0.51499,0.00246,3.82337,-1.77022,1.02198, 0.165890, 5.000000,64.23, 53 x 47,63.3,66.3,4350.0,62.4,66.9, 100 x 30,61.32,-0.48509,0.0024,3.82374,-1.93125,-1.05599, 0.172980, 16.000000,4.4,0.001,1M
1633118400, 2021-10-01 16:00, 2021-10-01,16.0,4354.44, 2021-10-18,1634587200,17.0,0.50176,0.00262,3.8257,-1.70703,0.99962, 0.159470, 15.000000,69.71, 1 x 44,57.2,62.9,4355.0,65.5,67.6, 2 x 2,78.25,-0.49674,0.0024,3.82566,-1.91537,-1.08226, 0.170950, 11.000000,0.6,0.0,1M
1633118400, 2021-10-01 16:00, 2021-10-01,16.0,4354.44, 2021-10-18,1634587200,17.0,0.48886,0.00256,3.82452,-1.73116,0.97638, 0.161290, 69.000000,66.0, 32 x 33,58.1,58.9,4360.0,67.5,69.1, 2 x 2,60.77,-0.5094,0.00246,3.82484,-1.89051,-1.1092, 0.169100, 37.000000,5.6,0.001,1M
1633118400, 2021-10-01 16:00, 2021-10-01,16.0,4354.44, 2021-10-18,1634587200,17.0,0.47617,0.00267,3.81957,-1.69424,0.95178, 0.158910, 13.000000,63.11, 8 x 8,54.6,55.3,4365.0,69.4,71.5, 2 x 2,61.53,-0.52223,0.00252,3.8197,-1.87491,-1.13751, 0.167860, 19.000000,10.6,0.002,1M
1633118400, 2021-10-01 16:00, 2021-10-01,16.0,4354.44, 2021-10-18,1634587200,17.0,0.46239,0.00259,3.8091,-1.67097,0.9269, 0.156120, 10.000000,44.88, 8 x 8,51.6,52.3,4370.0,67.1,74.6, 1 x 1,63.38,-0.53633,0.00257,3.80985,-1.805,-1.16689, 0.161430, 2.000000,15.6,0.004,1M
1633118400, 2021-10-01 16:00, 2021-10-01,16.0,4354.44, 2021-10-20,1634760000,19.0,0.54875,0.00223,4.00606,-1.77231,1.19742, 0.176100, 6.000000,77.9, 30 x 1,76.8,83.9,4335.0,60.6,68.2, 1 x 1,56.97,-0.45206,0.00218,4.00758,-1.89885,-1.09882, 0.181470, 61.000000,19.4,0.004,1M
1633118400, 2021-10-01 16:00, 2021-10-01,16.0,4354.44, 2021-10-20,1634760000,19.0,0.53816,0.00225,4.01796,-1.74688,1.17778, 0.173670, 69.000000,85.79, 8 x 8,76.0,77.0,4340.0,65.1,66.9, 2 x 2,64.49,-0.4634,0.00222,4.01917,-1.88483,-1.12456, 0.179650, 30.000000,14.4,0.003,1M
1633118400, 2021-10-01 16:00, 2021-10-01,16.0,4354.44, 2021-10-20,1634760000,19.0,0.52647,0.00237,4.02654,-1.7024,1.15685, 0.168730, 12.000000,72.4, 94 x 2,70.8,73.2,4345.0,66.9,68.5, 2 x 2,60.45,-0.47373,0.00225,4.02793,-1.87141,-1.15107, 0.177090, 10.000000,9.4,0.002,1M
1633118400, 2021-10-01 16:00, 2021-10-01,16.0,4354.44, 2021-10-20,1634760000,19.0,0.51499,0.00239,4.03305,-1.69511,1.13499, 0.167650, 10.000000,75.73, 17 x 2,67.9,70.1,4350.0,68.4,69.4, 8 x 8,61.77,-0.48523,0.00225,4.03372,-1.8429,-1.17771, 0.174880, 12.000000,4.4,0.001,1M
