QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,EXPIRE_STRUCTURE
1620072000, 2021-05-03 16:00, 2021-05-03,16.0,4192.8, 2021-05-19,1621454400,16.0,0.54759,0.00333,3.54326,-1.2852,0.94089, 0.135830, 0.000000,61.3, 100 x 30,52.09,57.8,4175.0,40.6,41.31, 15 x 15,41.4,-0.45361,0.00342,3.55078,-1.56775,-0.8891, 0.130240, 2.000000,17.8,0.004,1M
1620072000, 2021-05-03 16:00, 2021-05-03,16.0,4192.8, 2021-05-19,1621454400,16.0,0.53101,0.00326,3.55889,-1.30979,0.9189, 0.137750, 5.000000,57.2, 1 x 1,52.4,53.1,4180.0,41.2,43.0, 3 x 4,41.95,-0.47,0.00349,3.56543,-1.54294,-0.92131, 0.127150, 17.000000,12.8,0.003,1M
1620072000, 2021-05-03 16:00, 2021-05-03,16.0,4192.8, 2021-05-19,1621454400,16.0,0.51446,0.00337,3.56811,-1.29763,0.89555, 0.135110, 0.000000,54.9, 1 x 1,49.2,49.8,4185.0,43.6,44.5, 1 x 4,45.82,-0.4869,0.00352,3.57287,-1.53795,-0.95563, 0.125960, 2.000000,7.8,0.002,1M
1620072000, 2021-05-03 16:00, 2021-05-03,16.0,4192.8, 2021-05-19,1621454400,16.0,0.49766,0.00334,3.57088,-1.28415,0.87094, 0.133330, 5.000000,48.13, 1 x 1,46.1,46.7,4190.0,44.79,46.6, 3 x 3,47.72,-0.50523,0.00356,3.57455,-1.51751,-0.99156, 0.123170, 15.000000,2.8,0.001,1M
1620072000, 2021-05-03 16:00, 2021-05-03,16.0,4192.8, 2021-05-19,1621454400,16.0,0.48073,0.00339,3.56645,-1.26776,0.84477, 0.132270, 72.000000,45.77, 1 x 1,43.01,43.7,4195.0,46.41,52.5, 30 x 130,47.63,-0.52294,0.00353,3.56858,-1.55511,-1.02593, 0.126300, 5.000000,2.2,0.001,1M
1620072000, 2021-05-03 16:00, 2021-05-03,16.0,4192.8, 2021-05-19,1621454400,16.0,0.46288,0.00349,3.55561,-1.24964,0.81803, 0.129920, 385.000000,39.6, 1 x 1,40.1,40.7,4200.0,48.4,53.7, 15 x 100,53.13,-0.54133,0.00354,3.55459,-1.52351,-1.06316, 0.123340, 45.000000,7.2,0.002,1M
1620072000, 2021-05-03 16:00, 2021-05-03,16.0,4192.8, 2021-05-21,1621627200,18.0,0.54316,0.00305,3.75385,-1.25037,1.03984, 0.140230, 210.000000,61.7, 45 x 45,58.6,59.5,4175.0,44.4,44.99, 138 x 217,45.7,-0.45857,0.0031,3.76124,-1.51236,-1.00821, 0.132210, 235.000000,17.8,0.004,1M
1620072000, 2021-05-03 16:00, 2021-05-03,16.0,4192.8, 2021-05-21,1621627200,18.0,0.52741,0.00312,3.76688,-1.23939,1.01713, 0.138840, 14.000000,55.25, 45 x 45,55.3,56.1,4180.0,46.1,46.79, 159 x 243,47.7,-0.47391,0.00324,3.77366,-1.50584,-1.04257, 0.130980, 9.000000,12.8,0.003,1M
1620072000, 2021-05-03 16:00, 2021-05-03,16.0,4192.8, 2021-05-21,1621627200,18.0,0.51236,0.00308,3.77406,-1.23679,0.99314, 0.137390, 8.000000,58.1, 45 x 45,52.39,53.21,4185.0,47.5,48.8, 45 x 45,45.5,-0.49038,0.00321,3.78106,-1.49412,-1.07833, 0.128500, 14.000000,7.8,0.002,1M
1620072000, 2021-05-03 16:00, 2021-05-03,16.0,4192.8, 2021-05-21,1621627200,18.0,0.49638,0.00316,3.77688,-1.21716,0.96718, 0.134890, 2.000000,48.83, 45 x 45,49.0,49.8,4190.0,49.6,50.4, 45 x 45,52.7,-0.50672,0.00327,3.78132,-1.48045,-1.11454, 0.126810, 18.000000,2.8,0.001,1M
1620072000, 2021-05-03 16:00, 2021-05-03,16.0,4192.8, 2021-05-21,1621627200,18.0,0.47984,0.00315,3.77303,-1.20336,0.94082, 0.134010, 23.000000,50.4, 139 x 165,46.11,46.7,4195.0,51.1,51.9, 45 x 45,52.3,-0.52347,0.00336,3.77424,-1.45355,-1.15258, 0.124250, 219.000000,2.2,0.001,1M
1620072000, 2021-05-03 16:00, 2021-05-03,16.0,4192.8, 2021-05-21,1621627200,18.0,0.46387,0.00327,3.76277,-1.18641,0.91365, 0.132060, 549.000000,42.77, 45 x 91,43.11,43.7,4200.0,53.0,54.2, 90 x 45,55.62,-0.54192,0.0034,3.76078,-1.43895,-1.192, 0.122310, 799.000000,7.2,0.002,1M
1620072000, 2021-05-03 16:00, 2021-05-03,16.0,4192.8, 2021-05-24,1621886400,21.0,0.54041,0.00279,4.0474,-1.18992,1.20837, 0.142510, 0.000000,65.63, 12 x 45,62.8,65.0,4175.0,48.2,49.09, 12 x 12,47.42,-0.46021,0.00292,4.05333,-1.39355,-1.1762, 0.132340, 50.000000,17.8,0.004,1M
1620072000, 2021-05-03 16:00, 2021-05-03,16.0,4192.8, 2021-05-24,1621886400,21.0,0.52671,0.00289,4.05815,-1.12845,1.18296, 0.135400, 1.000000,63.75, 30 x 30,55.3,61.41,4180.0,49.9,50.8, 12 x 12,50.05,-0.47472,0.003,4.06547,-1.38594,-1.21389, 0.131380, 5.000000,12.8,0.003,1M
1620072000, 2021-05-03 16:00, 2021-05-03,16.0,4192.8, 2021-05-24,1621886400,21.0,0.51278,0.00291,4.06712,-1.16226,1.15738, 0.137800, 12.000000,56.4, 1 x 1,56.71,57.3,4185.0,51.1,53.0, 2 x 2,52.19,-0.49001,0.003,4.07219,-1.37485,-1.25158, 0.129030, 3.000000,7.8,0.002,1M
1620072000, 2021-05-03 16:00, 2021-05-03,16.0,4192.8, 2021-05-24,1621886400,21.0,0.49732,0.0029,4.06905,-1.14428,1.12938, 0.135500, 14.000000,53.3, 12 x 1,53.2,54.0,4190.0,53.8,55.49, 2 x 2,53.99,-0.50504,0.00304,4.07319,-1.38084,-1.29131, 0.129370, 3.000000,2.8,0.001,1M
1620072000, 2021-05-03 16:00, 2021-05-03,16.0,4192.8, 2021-05-24,1621886400,21.0,0.48235,0.00289,4.06591,-1.13335,1.10053, 0.134610, 8.000000,54.76, 12 x 13,50.2,51.01,4195.0,55.5,56.5, 1 x 12,56.62,-0.52001,0.00309,4.06735,-1.35457,-1.33143, 0.126530, 2.000000,2.2,0.001,1M
1620072000, 2021-05-03 16:00, 2021-05-03,16.0,4192.8, 2021-05-24,1621886400,21.0,0.46654,0.00304,4.05665,-1.09957,1.06952, 0.130490, 55.000000,46.61, 45 x 15,44.0,49.6,4200.0,56.9,59.0, 2 x 2,56.76,-0.5365,0.0031,4.05505,-1.33847,-1.37257, 0.124390, 12.000000,7.2,0.002,1M
1620072000, 2021-05-03 16:00, 2021-05-03,16.0,4192.8, 2021-05-24,1621886400,21.0,0.45238,0.00297,4.04153,-1.10106,1.03973, 0.131220, 11.000000,52.07, 36 x 30,44.31,45.0,4205.0,59.7,60.61, 1 x 12,58.7,-0.55254,0.00312,4.03668,-1.32467,-1.41483, 0.123090, 2.000000,12.2,0.003,1M
1620072000, 2021-05-03 16:00, 2021-05-03,16.0,4192.8, 2021-05-26,1622059200,23.0,0.53808,0.00259,4.23247,-1.15955,1.31734, 0.144040, 11.000000,71.83, 12 x 1,66.79,67.71,4175.0,52.3,53.19, 1 x 12,52.5,-0.46184,0.00276,4.23801,-1.36471,-1.29331, 0.136690, 14.000000,17.8,0.004,1M
