QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT,EXPIRE_STRUCTURE
1648843200, 2022-04-01 16:00, 2022-04-01,16.0,4545.81, 2022-04-18,1650312000,17.0,0.5435,0.00276,3.95393,-1.44856,1.05373, 0.148950, 1.000000, 84.720000, 8 x 8, 65.400000, 66.600000,4525.0, 46.200000, 46.900000, 28 x 28, 58.880000,-0.45628,0.00296,3.96378,-1.71247,-1.02866, 0.131960, 41.000000,20.8,0.005,1M
1648843200, 2022-04-01 16:00, 2022-04-01,16.0,4545.81, 2022-04-18,1650312000,17.0,0.53021,0.00277,3.96678,-1.44568,1.03451, 0.148330, 6.000000, 58.500000, 8 x 8, 62.500000, 63.300000,4530.0, 47.900000, 48.500000, 6 x 9, 57.950000,-0.47071,0.00304,3.97667,-1.70397,-1.06207, 0.129450, 34.000000,15.8,0.003,1M
1648843200, 2022-04-01 16:00, 2022-04-01,16.0,4545.81, 2022-04-18,1650312000,17.0,0.51624,0.00278,3.97565,-1.44111,1.01287, 0.146360, 12.000000, 58.480000, 8 x 8, 59.500000, 60.300000,4535.0, 49.800000, 50.500000, 8 x 8, 56.480000,-0.48651,0.0031,3.98475,-1.70096,-1.09718, 0.128290, 30.000000,10.8,0.002,1M
1648843200, 2022-04-01 16:00, 2022-04-01,16.0,4545.81, 2022-04-18,1650312000,17.0,0.50155,0.00283,3.97926,-1.43408,0.99104, 0.145610, 24.000000, 55.530000, 8 x 8, 56.500000, 57.300000,4540.0, 51.900000, 52.500000, 8 x 16, 58.200000,-0.50252,0.00309,3.98622,-1.69529,-1.13256, 0.127550, 30.000000,5.8,0.001,1M
1648843200, 2022-04-01 16:00, 2022-04-01,16.0,4545.81, 2022-04-18,1650312000,17.0,0.48758,0.00284,3.97848,-1.42752,0.96834, 0.145010, 14.000000, 52.680000, 8 x 5, 53.800000, 54.400000,4545.0, 53.900000, 57.400000, 8 x 100, 73.500000,-0.51679,0.00308,3.98224,-1.72514,-1.16774, 0.129670, 2.000000,0.8,0.0,1M
1648843200, 2022-04-01 16:00, 2022-04-01,16.0,4545.81, 2022-04-18,1650312000,17.0,0.47326,0.00281,3.97181,-1.41521,0.94392, 0.142820, 44.000000, 47.970000, 8 x 5, 50.900000, 51.500000,4550.0, 56.200000, 56.900000, 8 x 16, 65.600000,-0.53389,0.00313,3.97096,-1.67793,-1.20544, 0.124740, 2.000000,4.2,0.001,1M
1648843200, 2022-04-01 16:00, 2022-04-01,16.0,4545.81, 2022-04-18,1650312000,17.0,0.45866,0.00289,3.96023,-1.39774,0.91987, 0.142090, 1.000000, 39.200000, 9 x 8, 48.000000, 48.600000,4555.0, 58.100000, 58.900000, 8 x 8, 70.450000,-0.55107,0.00315,3.9524,-1.65615,-1.24329, 0.122770, 7.000000,9.2,0.002,1M
1648843200, 2022-04-01 16:00, 2022-04-01,16.0,4545.81, 2022-04-20,1650484800,19.0,0.54115,0.00254,4.17594,-1.44339,1.17567, 0.154810, 11.000000, 70.100000, 8 x 8, 71.100000, 71.900000,4525.0, 51.700000, 52.200000, 9 x 9, 59.760000,-0.45833,0.00271,4.18415,-1.67577,-1.15319, 0.137910, 2.000000,20.8,0.005,1M
1648843200, 2022-04-01 16:00, 2022-04-01,16.0,4545.81, 2022-04-20,1650484800,19.0,0.52868,0.0025,4.18851,-1.44863,1.15475, 0.154180, 1.000000, 63.390000, 7 x 7, 68.400000, 69.100000,4530.0, 53.500000, 54.000000, 8 x 9, 46.200000,-0.47228,0.00274,4.19574,-1.67094,-1.18753, 0.136320, 14.000000,15.8,0.003,1M
1648843200, 2022-04-01 16:00, 2022-04-01,16.0,4545.81, 2022-04-20,1650484800,19.0,0.51619,0.00259,4.19561,-1.43882,1.13318, 0.152850, 4.000000, 65.100000, 8 x 8, 65.200000, 65.900000,4535.0, 55.600000, 56.300000, 8 x 8, 67.400000,-0.48594,0.00272,4.20293,-1.67309,-1.22259, 0.136210, 1.000000,10.8,0.002,1M
1648843200, 2022-04-01 16:00, 2022-04-01,16.0,4545.81, 2022-04-20,1650484800,19.0,0.50339,0.00256,4.20013,-1.43063,1.11068, 0.151310, 21.000000, 59.890000, 8 x 8, 62.200000, 62.800000,4540.0, 57.300000, 58.000000, 24 x 16, 62.290000,-0.49979,0.00277,4.20526,-1.65888,-1.25837, 0.133840, 21.000000,5.8,0.001,1M
1648843200, 2022-04-01 16:00, 2022-04-01,16.0,4545.81, 2022-04-20,1650484800,19.0,0.49002,0.00258,4.19955,-1.42025,1.08638, 0.149590, 1.000000, 50.100000, 8 x 8, 59.200000, 59.900000,4545.0, 59.300000, 59.900000, 8 x 8, 81.090000,-0.51472,0.00287,4.20238,-1.64678,-1.29477, 0.132750, 3.000000,0.8,0.0,1M
1648843200, 2022-04-01 16:00, 2022-04-01,16.0,4545.81, 2022-04-20,1650484800,19.0,0.4768,0.00254,4.19434,-1.40443,1.06212, 0.148030, 3.000000, 55.170000, 8 x 8, 56.200000, 56.700000,4550.0, 61.500000, 62.100000, 8 x 8, 70.670000,-0.52947,0.00287,4.1933,-1.63778,-1.33165, 0.130900, 8.000000,4.2,0.001,1M
1648843200, 2022-04-01 16:00, 2022-04-01,16.0,4545.81, 2022-04-20,1650484800,19.0,0.46374,0.00257,4.18445,-1.3965,1.03703, 0.147060, 1.000000, 44.900000, 8 x 17, 53.500000, 54.100000,4555.0, 63.600000, 64.300000, 8 x 8, 57.000000,-0.54415,0.00286,4.17891,-1.62419,-1.37002, 0.130270, 3.000000,9.2,0.002,1M
1648843200, 2022-04-01 16:00, 2022-04-01,16.0,4545.81, 2022-04-22,1650657600,21.0,0.54937,0.0023,4.37235,-1.43763,1.31699, 0.160320, 41.000000, 68.500000, 28 x 8, 79.600000, 80.400000,4520.0, 55.300000, 56.000000, 9 x 9, 59.360000,-0.44914,0.00249,4.37873,-1.6518,-1.24553, 0.145230, 54.000000,25.8,0.006,1M
1648843200, 2022-04-01 16:00, 2022-04-01,16.0,4545.81, 2022-04-22,1650657600,21.0,0.53857,0.00233,4.38619,-1.43403,1.29571, 0.158970, 73.000000, 65.720000, 28 x 8, 76.400000, 77.200000,4525.0, 57.300000, 57.900000, 19 x 15, 70.850000,-0.46093,0.00252,4.39289,-1.6522,-1.2795, 0.144580, 96.000000,20.8,0.005,1M
1648843200, 2022-04-01 16:00, 2022-04-01,16.0,4545.81, 2022-04-22,1650657600,21.0,0.52687,0.00235,4.39715,-1.43184,1.27455, 0.158570, 10.000000, 62.870000, 8 x 8, 73.400000, 74.200000,4530.0, 58.800000, 59.500000, 9 x 6, 72.070000,-0.47292,0.00255,4.40428,-1.64049,-1.31397, 0.142720, 20.000000,15.8,0.003,1M
1648843200, 2022-04-01 16:00, 2022-04-01,16.0,4545.81, 2022-04-22,1650657600,21.0,0.51604,0.00237,4.40461,-1.42204,1.25173, 0.156210, 9.000000, 68.900000, 8 x 8, 70.300000, 70.900000,4535.0, 61.000000, 61.500000, 16 x 8, 75.700000,-0.48625,0.00257,4.41072,-1.63987,-1.34919, 0.141540, 15.000000,10.8,0.002,1M
